state,country,t,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,generation fraction,Million Metric Tons,MWh
state,country,t,battery-10h_MW,battery-2h_MW,battery-4h_MW,battery-6h_MW,battery-8h_MW,biopower ccs_MW,biopower_MW,coal_MW,csp_MW,dac_MW,geothermal_MW,h2-ct_MW,hydro_MW,land-based wind_MW,ng-cc-ccs_MW,ng-cc_MW,ng-ct_MW,nuclear_MW,offshore wind_MW,oil-gas-steam_MW,pumped storage_MW,pv+battery_MW,rooftop pv_MW,utility pv_MW,biopower ccs_MWh,biopower_MWh,coal_MWh,csp_MWh,dac_MWh,geothermal_MWh,h2-ct_MWh,hydro_MWh,imports_MWh,land-based wind_MWh,ng-cc-ccs_MWh,ng-cc_MWh,ng-ct_MWh,nuclear_MWh,offshore wind_MWh,oil-gas-steam_MWh,pv+battery_MWh,rooftop pv_MWh,utility pv_MWh,biopower ccs_gen_frac,biopower_gen_frac,coal_gen_frac,csp_gen_frac,dac_gen_frac,geothermal_gen_frac,h2-ct_gen_frac,hydro_gen_frac,imports_gen_frac,land-based wind_gen_frac,ng-cc-ccs_gen_frac,ng-cc_gen_frac,ng-ct_gen_frac,nuclear_gen_frac,offshore wind_gen_frac,oil-gas-steam_gen_frac,pv+battery_gen_frac,rooftop pv_gen_frac,utility pv_gen_frac,co2_gen_mmt,generation_MWh
OK,usa,2028,0,20.60602,0,0,0,0,0,3344.357046,0,0,0,0,881.937656,11926.86741,0,7543.039681,1737.808697,0,0,5735.170517,265.817658,0,35.12389773,41.7271905,0,0,12426552.04,0,0,0,0,2325343.146,0,44282026.3,0,19449028.1,2382820.909,0,0,5734809.556,0,55869.77487,99054.05842,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,86755503.89
OR,usa,2028,0,73.40894625,0,0,0,0,60.9938192,0,0,0,20.0908695,0,6854.536917,4064.846535,0,3459.029547,775.816653,0,0,45.6423343,0,0,212.8039884,1022.573743,0,27075.30883,0,0,0,149619.9036,0,28986685.91,0,10789195.64,0,13064338.29,815362.5752,0,0,208899.7791,0,284474.6005,2291676.652,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,56617328.66
PA,usa,2028,0,62.6423008,0,0,0,0,2.5757525,10566.35494,0,0,0,0,823.8286796,4588.213305,0,20998.87583,2044.426274,9368.733053,0,5308.007722,1619.633172,0,817.9653303,157.4299928,0,0,38709202.16,0,0,0,0,2644922.104,0,13033008.65,0,116503639.6,1317924.382,74832328.05,0,6017481.085,0,1111296.19,278193.0959,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,254447995.3
RI,usa,2028,0,0.72970981,0,0,0,0,3.2969632,0,0,0,0,0,4.121204,21.68639363,0,1807.354014,0,0,30.90903,47.1877858,0,0,129.7242623,184.9390295,0,0,0,0,0,0,0,14330.52914,0,61720.9771,0,2098469.542,0,0,74370.15447,174004.5564,0,179807.8933,364430.023,0,0,0,0,0,0,0,0.004829755,0,0.020801549,0,0.707237951,0,0,0.025064646,0.05864399,0,0.060599863,0.122822246,,2967133.675
SC,usa,2028,0,8.242408,0,0,0,0,148.363344,5598.655634,0,0,0,0,1376.482136,0,0,3281.508685,2658.691731,6794.010854,0,516.7989816,2798.297516,0,599.9161732,2563.491918,0,176520.3576,31264625.38,0,0,0,0,2133713.766,0,0,0,9395326.392,255555.648,54266851.89,0,497066.2424,0,926640.639,4304827.11,0,0.001710118,0.302889788,0,0,0,0,0.020671289,0,0,0,0.09102135,0.002475808,0.525733958,0,0.004815548,0,0.008977238,0.041704903,,103221127.4
SD,usa,2028,0,1.6484816,0,0,0,0,0,488.362674,0,0,0,0,1642.299794,2841.364098,0,303.938795,987.9556289,0,0,219.8662334,0,0,56.76021873,1.030301,0,0,2666712.898,0,0,0,0,4328818.473,0,11132140.22,0,1176203.321,485491.3111,0,0,11818.84035,0,84731.82416,2222.616748,0,0,0.134085589,0,0,0,0,0.217658292,0,0.559737638,0,0.059140943,0.024411097,0,0,0.000594266,0,0.00426042,0.000111756,,19888139.51
TN,usa,2028,0,0,0,0,0,0,1.8545418,5887.139914,0,0,0,0,2642.722065,29.9817591,0,2529.491985,3675.289727,4659.742333,0,57.2847356,1665.275506,0,119.514916,487.5384332,0,974.7471701,33424511.05,0,0,0,0,8700359.238,0,33344.58111,0,18945631.9,1607382.769,37219479.4,0,58473.07587,0,173969.3184,769867.3749,0,9.66E-06,0.331152171,0,0,0,0,0.086198504,0,0.00033036,0,0.187703184,0.015925088,0.368750687,0,0.00057932,0,0.001723595,0.007627434,,100933993.5
TX,usa,2028,0,1765.935914,0,0,0,0,202.4541465,19392.9436,0,0,0,0,705.756185,38869.65068,0,39862.75781,16740.9181,5110.29296,0,15986.35638,0,0,1473.143103,11782.31618,0,122863.4684,101632575.7,0,0,0,0,912054.5661,0,124903632.9,0,138389058.6,10101615.33,40818231.99,0,5761981.119,0,2259931.532,29994489.76,0,0.000270091,0.223419152,0,0,0,0,0.002004972,0,0.274575977,0,0.304221023,0.022206407,0.089730824,0,0.012666578,0,0.004968013,0.065936964,,454896435
UT,usa,2028,0,0,0,0,0,0,3.090903,4719.808881,1.5454515,0,83.454381,0,275.1284881,399.9628482,0,1894.105358,559.453443,0,0,291.2660927,0,0,458.0156264,1707.414817,0,17870.36478,33343832.72,4261.797885,0,583541.0652,0,774779.1669,0,573079.779,0,7678705.073,367636.238,0,0,84754.69736,0,769852.1822,4207983.682,0,0.000369174,0.688832548,8.80E-05,0,0.012055065,0,0.016005752,0,0.011838951,0,0.158630294,0.007594802,0,0,0.001750902,0,0.015903968,0.086930502,,48406296.76
VA,usa,2028,0,467.6227149,0,0,0,0,203.2783873,2813.649001,0,0,0,0,887.089161,74.181672,0,10327.73722,4319.330882,3676.113968,24.727224,2336.001457,3339.205541,0,318.0820178,2425.019464,0,108076.9099,11250833.69,0,0,0,0,1285411.577,0,170570.2732,0,59148229.23,2199426.103,29362792.69,61119.91121,1094955.501,0,460712.0211,4363163.498,0,0.000986956,0.102742375,0,0,0,0,0.011738351,0,0.001557644,0,0.540140376,0.020085113,0.2681404,0.000558146,0.00999911,0,0.004207212,0.039844317,,109505291.4
VT,usa,2028,0,22.4605618,0,0,0,0,74.181672,0,0,0,0,0,290.544882,756.7602057,0,0,0,0,0,123.3270297,0,0,157.8233805,130.3330765,0,0,0,0,0,0,0,1380637.09,24800004.46,2347453.092,0,0,0,0,0,42911.69278,0,205253.9316,235841.1894,0,0,0,0,0,0,0,0.047588317,0.85481586,0.080912894,0,0,0,0,0,0.001479096,0,0.00707477,0.008129063,,29012101.46
WA,usa,2028,0,15.2484548,0,0,0,0,51.51505,690.30167,0,0,0,0,22243.68344,3715.883587,0,2715.461316,642.7017638,1198.240063,0,73.7695516,323.514514,0,205.6855451,282.5085342,0,0,3992668.443,0,0,0,0,87738508.44,9591566.494,8863647.302,0,3500211.406,0,9570887.863,0,325845.9309,0,256148.9018,571276.4255,0,0,0.032092629,0,0,0,0,0.70523247,0.077095955,0.071245021,0,0.028134314,0,0.076929743,0,0.002619114,0,0.002058897,0.004591857,,124410761.2
WI,usa,2028,0,0,6.393509494,0,0,0,141.8724477,5237.432103,0,0,0,0,343.7444741,316.0963468,0,3530.326377,3239.987555,1237.494531,0,1015.258605,0,0,89.26153209,512.8838378,0,121613.9188,31445829.92,0,0,0,0,1900876.742,0,857938.8131,0,16491656.75,619087.2106,9884431.137,0,564430.3548,0,120761.6988,935898.209,0,0.001932142,0.499595942,0,0,0,0,0.030200199,0,0.013630512,0,0.262011364,0.009835754,0.157039,0,0.008967393,0,0.001918603,0.014869092,,62942524.76
WV,usa,2028,0,101.999799,0.220381384,0,0,0,0,11570.28023,0,0,0,0,237.999531,764.9984925,0,0,1126.531113,0,0,16.8969364,0,0,69.87314055,0,0,0,26991659.22,0,0,0,0,1664976.747,0,2350759.931,0,0,598462.4775,0,0,25464.08143,0,94597.40124,0,0,0,0.850776253,0,0,0,0,0.052480015,0,0.074095879,0,0,0.018863519,0,0,0.000802627,0,0.002981707,0,,31725919.86
WY,usa,2028,0,0,0,0,0,0,0,6523.865932,0,0,0,0,317.6417983,3426.265976,0,96.848294,154.54515,0,0,4.8424147,0,0,6.088142273,94.787692,0,0,35062853.86,0,0,0,0,920112.2539,0,12028875.06,0,629113.1518,264857.659,0,0,0,0,9554.561867,215635.6288,0,0,0.713660465,0,0,0,0,0.018727732,0,0.244832683,0,0.01280481,0.005390846,0,0,0,0,0.000194471,0.004388993,,49131002.18
AL,usa,2030,0,2.08120802,0,0,0,0,0,4922.369149,0,0,0,0,3166.558002,0,0,10055.87685,2346.562043,5749.753397,0,1815.958058,0,0,28.66391046,625.5070704,0,0,34910056.31,0,0,0,0,8535610.523,0,0,0,36993588.57,4848495.264,45925893.07,0,1570121.68,0,43360.71878,970610.1142,0,0,0.260916644,0,0,0,0,0.06379488,0,0,0,0.276488897,0.036237498,0.343248655,0,0.011735039,0,0.000324077,0.007254309,,133797736.2
AR,usa,2030,0,20.8120802,0,0,0,0,8.32483208,5373.054745,0,0,0,0,1410.018434,0,0,4796.976365,744.6562296,1891.609969,0,828.1126712,29.13691228,0,32.06952358,413.3279128,0,0,26054433.2,0,0,0,0,3192671.916,0,0,0,8926673.155,222106.9882,15109148.37,0,41911.9918,0,47193.14327,724843.4596,0,0,0.479656137,0,0,0,0,0.058776357,0,0,0,0.164338005,0.004088939,0.278155955,0,0.00077159,0,0.000868815,0.013344202,,54318982.23
AZ,usa,2030,0,1123.883289,0,0,0,0,26.95164386,3068.741225,314.6786526,0,0,0,2258.110702,642.3648554,0,10287.5153,3154.703695,4096.857987,0,1222.709712,225.0826474,0,1497.42917,2976.335589,0,9197.532552,21474273.93,1816423.869,0,0,0,7023107.866,0,1590565.778,0,13611597.83,2899027.812,32723466.36,0,908605.1795,0,2837184.601,7716708.07,0,9.93E-05,0.231878168,0.019613657,0,0,0,0.075835178,0,0.017174852,0,0.146977373,0.031303562,0.353346401,0,0.009811075,0,0.030635782,0.083324639,,92610158.82
CA,usa,2030,0,0,2789.65123,0,0,0,626.5476744,0,1004.75208,0,2206.496743,0,10628.41718,6598.470027,0,20524.56131,14041.67626,2330.952982,0,5499.280012,3961.683526,0,12418.09525,16007.09118,0,312905.2136,0,2770743.883,0,14569157.97,0,32909055.53,0,14806819.88,0,84118320.44,7386710.218,18618380.66,0,4005918.252,0,21604816.98,43318865.2,0,0.001280186,0,0.011335916,0,0.059606648,0,0.134640485,0,0.060578992,0,0.344152432,0.030221173,0.076173192,0,0.016389373,0,0.088391569,0.177230034,,244421694.2
CO,usa,2030,0,480.7590526,0,0,0,0,23.30952982,3958.457654,31.2181203,0,0,0,699.5044216,5195.007399,0,3352.409879,2881.952806,0,0,595.8498561,585.3397556,0,671.851789,1493.162694,0,12251.48888,24042855.78,86088.31728,0,0,0,1780975.603,0,15584902.85,0,6080465.998,1376873.287,0,0,345207.5438,0,1150033.404,3869712.289,0,0.000225504,0.442538857,0.001584563,0,0,0,0.032781085,0,0.286859646,0,0.111918588,0.025343076,0,0,0.006353977,0,0.021167804,0.071226899,,54329366.56
CT,usa,2030,0,3.329932832,60.26869066,0,0,0,66.07835464,0,0,0,0,0,129.0348972,481.4836252,0,4109.449296,1169.222666,2157.276173,0,2494.952174,30.59375789,0,661.3511485,328.5064535,0,287422.8922,0,0,0,0,0,497066.431,0,1240979.213,0,28572219.37,841716.8951,17231145.06,0,769656.5767,0,905430.6038,643207.6134,0,0.005636976,0,0,0,0,0,0.009748533,0,0.024338249,0,0.560362165,0.016507864,0.337939508,0,0.015094607,0,0.017757425,0.012614673,,50988844.65
DE,usa,2030,0,0,6.459723645,15.14522445,0,0,0,426.6476441,0,0,0,0,0,29.68655932,0,1565.068431,193.9685875,0,0,898.0412606,0,28.16385833,132.8189118,347.4016234,0,0,0,0,0,0,0,0,0,55269.60037,0,2200390.628,203295.0633,0,0,47627.26341,41812.64181,192626.9047,619970.9398,0,0,0,0,0,0,0,0,0,0.016444426,0,0.654684672,0.060486606,0,0,0.014170593,0.012440562,0.057312497,0.184460644,,3360993.042
FL,usa,2030,0,890.7570326,0,0,0,0,230.0775466,7415.344175,0,0,0,0,57.23322055,0,0,35357.64305,8890.712541,3773.23014,0,4003.619868,0,0,1119.595314,4649.834958,0,120928.7585,43357359.69,0,0,0,0,209763.4011,0,0,0,129014298.9,4666395.214,30138503.69,0,4417707.932,0,1784714.191,10318917.8,0,0.000539792,0.19353494,0,0,0,0,0.000936324,0,0,0,0.57588319,0.020829463,0.134529721,0,0.019719394,0,0.007966457,0.046060719,,224028589.5
GA,usa,2030,0,174.1971113,0,0,0,0,250.161204,8757.723348,0,0,0,0,2367.374123,0,0,8334.717818,8043.556816,6515.221707,0,1092.009848,1939.064634,0,77.0992971,2891.838544,0,131484.7288,52057356.91,0,0,0,0,3521298.803,0,0,0,27215956.56,243639.6049,52040036.29,0,230039.6823,0,116724.7453,5817881.375,0,0.000930046,0.368223314,0,0,0,0,0.024907609,0,0,0,0.192509768,0.001723364,0.368100798,0,0.001627166,0,0.000825643,0.041152292,,141374418.7
IA,usa,2030,0,2.289328822,0,0,0,0,1.04060401,4832.981264,0,0,0,0,188.7655674,12077.97856,0,1832.503662,1220.940685,0,0,1163.187162,0,0,94.03276236,120.7100652,0,1205.893551,32244404.74,0,0,0,0,1131545.483,0,42610212.53,0,4427116.57,317396.3725,0,0,424562.8866,0,134788.9888,260011.811,0,1.48E-05,0.395388257,0,0,0,0,0.013875269,0,0.52249616,0,0.054286315,0.003891987,0,0,0.005206087,0,0.001652813,0.003188324,,81551245.28
ID,usa,2030,0,0,0,0,0,0,37.98204637,0,0,0,12.48724812,0,2820.349048,960.2693804,0,569.9388163,624.0810182,0,0,12.07100652,0,0,100.8439886,249.7449624,0,52343.30992,0,0,0,82041.22015,0,10378471.33,0,2567894.519,0,2335866.539,230452.3982,0,0,33849.74091,0,161675.7215,538938.8516,0,0.003195263,0,0,0,0.005008153,0,0.633546991,0,0.15675544,0,0.142591444,0.014067816,0,0,0.002066335,0,0.009869389,0.032899169,,16381533.63
IL,usa,2030,0,276.1763043,15.13532132,0,0,0,3.12181203,9854.522056,0,0,0,0,33.29932832,6966.635726,0,6050.071714,10971.2962,7789.337256,0,769.5266654,0,0,133.0081126,1801.747364,0,2509.03779,28937911.1,0,0,0,0,139588.8949,0,19367696.05,0,29238434.04,9940496.975,62216976.14,0,755519.5399,0,183148.1014,3889536.455,0,1.62E-05,0.187092334,0,0,0,0,0.000902484,0,0.125218004,0,0.189035305,0.064268315,0.402251539,0,0.004884662,0,0.001184108,0.025147028,,154671816.3
IN,usa,2030,0,68.67986466,0,0,0,0,0,15468.37049,0,0,0,0,86.37013283,3632.540374,0,4269.598253,3180.918338,0,0,803.2422353,0,0,192.1333404,382.0057321,0,0,64656610.01,0,0,0,0,449904.8714,0,10294458.86,0,21547339.85,152925.5851,0,0,270522.8562,0,263621.1033,802949.2823,0,0,0.6568235,0,0,0,0,0.004570424,0,0.104577745,0,0.21889176,0.001553517,0,0,0.002748145,0,0.002678033,0.008156876,,98438332.42
KS,usa,2030,0,0.03759182,0,0,0,0,0,4868.465861,0,0,0,0,8.116711278,7103.475153,0,276.8006667,2881.432504,1274.739912,0,1079.62666,0,0,70.95027341,31.4262411,0,0,27128851.93,0,0,0,0,35792.86006,0,25896870.19,0,784094.6296,178380.2742,10181926.92,0,42864.53707,0,109739.5439,78987.12981,0,0,0.421010259,0,0,0,0,0.000555466,0,0.401891243,0,0.012168295,0.002768268,0.158012425,0,0.000665211,0,0.001703038,0.001225794,,64437508.02
KY,usa,2030,0,8.32483208,0,0,0,0,0,10313.42634,0,0,0,0,1125.933539,0,0,1834.58487,5107.492602,0,0,36.42114035,0,0,16.46046343,110.4080855,0,0,61555251.54,0,0,0,0,3875456.83,0,0,0,13740849.88,2201429.379,0,0,110018.9785,0,23669.58606,155082.6305,0,0,0.753783073,0,0,0,0,0.047457425,0,0,0,0.168265417,0.026957898,0,0,0.001347252,0,0.000289849,0.001899085,,81661758.82
LA,usa,2030,0,1.04060401,0,0,0,0,11.55070451,1757.684233,0,0,0,0,199.7959699,0,0,7382.357028,2118.357583,2219.504293,0,6236.027651,0,0,141.1437439,126.0171456,0,0,4963242.748,0,0,0,0,992019.2137,0,0,0,47150400.4,2092287.248,17728189.33,0,6407806.518,0,210171.6443,222753.4779,0,0,0.062221856,0,0,0,0,0.012436482,0,0,0,0.591102547,0.026230028,0.222250029,0,0.080331677,0,0.002634824,0.002792556,,79766870.58
MA,usa,2030,0,282.6280491,0,0,0,0,59.93879098,0,0,0,0,0,266.4633064,329.917634,0,6520.112545,1003.558507,0,0,2620.86526,1839.78789,0,2552.317835,1000.748876,0,52227.75917,0,0,0,0,0,1134382.06,0,1011482.551,0,12858817.43,397652.4706,0,0,4519855.036,0,3505957.178,1893448.337,0,0.002058332,0,0,0,0,0,0.044706786,0,0.039863231,0,0.506774936,0.01567176,0,0,0.17813063,0,0.13817221,0.074622116,,25373822.82
MD,usa,2030,0,14.56845614,99.90008682,0,0,0,1.873087218,3083.309682,0,0,0,0,613.9563659,963.836958,0,2793.605525,1788.694233,1777.143528,0,2551.352912,0,0,1101.242844,499.4899248,0,2351.848311,3332348.372,0,0,0,0,1910131.632,0,2534869.396,0,19135738.65,127714.2459,14194852.89,0,612706.8336,0,1578342.212,999405.2168,0,5.29E-05,0.075004812,0,0,0,0,0.042993423,0,0.05705508,0,0.430709012,0.002874604,0.319499089,0,0.013790863,0,0.035525475,0.022494707,,44428461.3
ME,usa,2030,0,38.50234837,0,0,0,0,223.5217413,0,0,0,0,0,629.5935224,1050.489748,0,1333.638099,185.2275138,0,0,955.7947832,0,0,78.32910184,209.0573456,0,0,0,0,0,0,0,4060276.951,1244062.906,3630664.495,0,42499.21781,0,0,0,82871.43834,0,105338.0786,390995.6197,0,0,0,0,0,0,0,0.424861432,0.13017692,0.379907414,0,0.004447056,0,0,0,0.008671546,0,0.011022422,0.040913209,,9556708.706
MI,usa,2030,0,2.08120802,0.066058138,0,0,0,195.3213727,6757.162139,0,0,0,0,271.5976466,3447.624937,0,7111.487804,4362.21201,3452.724105,0,2859.475759,2322.62815,0,87.41073684,198.7553659,0,62929.79049,42809216.51,0,0,0,0,1512962.296,1237501.898,11344894.73,0,29837496.1,4501270.477,27578476.35,0,3285283.959,0,115011.1723,406605.0211,0,0.00051291,0.348917119,0,0,0,0,0.01233142,0.010086277,0.092466724,0,0.24319093,0.036687668,0.224778758,0,0.026776753,0,0.0009374,0.00331404,,122691648.3
MN,usa,2030,0,33.29932832,0.469347627,0,0,0,89.38788446,3199.337029,0,0,0,0,178.5676481,5085.327736,0,2600.781602,2935.02361,1724.280845,0,891.5895158,0,0,718.1113673,1169.742968,0,38538.22507,19629294.25,0,0,0,0,849079.2764,7643397.747,17061143.99,0,3080909.401,1585538.877,13772614.62,0,760884.8774,0,977862.0583,2337734.65,0,0.000568939,0.289786894,0,0,0,0,0.012534941,0.112839334,0.251873341,0,0.045483406,0.02340728,0.203324845,0,0.011232929,0,0.014436159,0.034511932,,67736997.97
MO,usa,2030,0,22.26892581,0,0,0,0,0,10095.4198,0,0,0,0,593.1442857,2528.875865,0,1867.780138,3619.116686,1238.318772,0,1241.544644,683.6768346,0,169.4292529,94.79902531,0,0,60446696.02,0,0,0,0,1201813.522,0,8960256.577,0,2181030.104,515200.0083,9891014.723,0,78584.98463,0,247879.7336,204731.7924,0,0,0.721948072,0,0,0,0,0.014353919,0,0.107017263,0,0.02604924,0.006153317,0.118133818,0,0.000938584,0,0.002960564,0.002445224,,83727207.46
MS,usa,2030,0,0,0,0,0,0,0,1502.63219,0,0,0,0,0,0,0,8141.685774,1384.211454,1457.886218,0,2094.11151,0,0,9.554636819,226.9557346,0,0,10478674.37,0,0,0,0,0,0,0,0,10031147.49,46704.18106,11644799.69,0,7620.362146,0,14352.23656,483098.2234,0,0,0.320386086,0,0,0,0,0,0,0,0,0.306702925,0.001427983,0.356040436,0,0.000232993,0,0.00043882,0.014770757,,32706396.55
MT,usa,2030,0,416.241604,0,0,0,0,0,1690.981516,0,0,0,0,2902.973007,1489.41652,0,41.6241604,421.3405636,0,0,54.11140852,0,0,15.98746161,17.69026817,0,0,5341537.414,0,0,0,0,11120041.69,72925.52902,4572165.751,0,1581.718095,175309.4291,0,0,0,0,23443.45353,33728.4893,0,0,0.250297743,0,0,0,0,0.521071204,0.003417199,0.214245952,0,7.41E-05,0.00821478,0,0,0,0,0.001098531,0.001580475,,21340733.47
NC,usa,2030,0,20.3958386,0,0,0,0,205.7274128,10333.19782,0,0,0,0,1911.485506,216.4456341,0,5869.214737,6230.304329,5358.69441,0,370.038786,89.49194486,0,436.8644835,6059.541211,0,8604.338317,47088663.72,0,0,0,0,4748554.67,0,363997.7434,0,38125562.7,4427919.208,42802327.24,0,464263.9363,0,353918.7453,12524451.35,0,5.70E-05,0.312035024,0,0,0,0,0.031466499,0,0.002412046,0,0.252640656,0.029341794,0.283631434,0,0.003076465,0,0.002345258,0.082993807,,150908263.6
ND,usa,2030,0,0,0,0,0,0,0,2787.778143,0,0,0,0,528.6268371,4501.548887,0,5.515201253,541.9465684,0,0,124.7684208,0,0,56.94941946,0,0,0,13798510.7,0,0,0,0,1885588.018,7643397.747,16003510.26,0,209.5776476,433825.9504,0,0,295300.5714,0,79533.84771,0,0,0,0.343760665,0,0,0,0,0.046975431,0.190419064,0.398693558,0,5.22E-06,0.010807855,0,0,0.007356788,0,0.001981417,0,,40139876.67
NE,usa,2030,0,0.212283218,0,0,0,0,0,3930.984668,0,0,0,0,294.4909348,2811.816095,0,351.9322762,1187.745417,801.2650877,0,722.3873037,0,0,57.13862019,24.24607343,0,0,11282541.98,0,0,0,0,1119399.887,0,10531665.88,0,29132.01912,29651.28021,6400068.35,0,53342.53502,0,87674.49476,55185.84441,0,0,0.381313014,0,0,0,0,0.037832055,0,0.355935858,0,0.000984567,0.001002116,0.216301376,0,0.001802803,0,0.002963111,0.001865101,,29588662.27
NH,usa,2030,0,0,0,0,0,0,218.4227817,505.7335489,0,0,0,0,513.0177769,1090.740832,0,1309.079845,0,1301.171254,0,526.0253271,0,0,122.6020725,0,0,0,2651087.038,0,0,0,0,1483590.225,0,3409490.354,0,36339.97324,0,10393046.06,0,110495.2511,0,166506.8977,0,0,0,0.145260619,0,0,0,0,0.081290139,0,0.1868157,0,0.001991171,0,0.569464633,0,0.00605435,0,0.009123388,0,,18250555.8
NJ,usa,2030,0,573.1406019,305.0837743,0,0,0,0,481.7996566,0,0,0,0,4.16241604,581.1812939,0,8917.456064,2654.58083,3607.878163,0,342.9830817,437.0536842,107.5082205,2561.588671,2999.345551,0,0,0,0,0,0,0,24443.01099,0,1252293.03,0,31427371.03,1504484.625,28817762.31,0,780286.6694,167326.5297,3588308.927,5529920.317,0,0,0,0,0,0,0,0.000334413,0,0.017133061,0,0.429968896,0.020583382,0.394265923,0,0.010675376,0.002289253,0.049092914,0.075656781,,73092196.44
NM,usa,2030,0,115.7151659,0,0,0,0,2.289328822,1602.530175,1.04060401,0,8.949194486,0,83.2483208,3426.084643,0,1477.449573,1336.239609,0,0,687.0067674,0,0,254.7587817,1320.318368,0,0,11365344,2869.610576,0,66646.07605,0,210574.483,0,11598664.9,0,3226959.67,176937.9072,0,0,129161.2102,0,491535.7505,3683293.401,0,0,0.36719271,9.27E-05,0,0.002153208,0,0.006803262,0,0.374730866,0,0.104256947,0.005716528,0,0,0.004172954,0,0.015880588,0.119000224,,30951987.01
NV,usa,2030,0,343.3993233,0,0,0,0,0,506.1497905,114.4664411,0,678.2656937,0,864.7419323,156.0906015,0,5672.852761,1225.415282,0,0,128.8267764,0,0,421.2554233,3887.176279,0,0,2589482.135,683398.0812,0,4695170.202,0,2266419.839,0,259664.3917,0,21671118.57,0,0,0,241095.7003,0,813878.3751,9491032.926,0,0,0.060627622,0.01600042,0,0.109928159,0,0.053063755,0,0.00607953,0,0.507386541,0,0,0,0.005644781,0,0.019055358,0.222213835,,42711260.22
NY,usa,2030,0,937.804062,102.799948,0,0,0,57.23322055,541.1140852,0,0,0,0,4620.281804,6453.89538,0,10326.74607,2900.956712,3478.010783,0,13120.76784,1489.41652,0,1851.802136,1227.808671,0,30081.78072,284409.5632,0,0,0,0,27275025.86,13761504.04,19748840.23,0,32027071.71,1524742.848,27780452.53,0,8247856.208,0,2475423.11,2376064.888,0,0.000221954,0.002098476,0,0,0,0,0.20124496,0.101537331,0.145714053,0,0.236307265,0.011250102,0.20497418,0,0.060855652,0,0.018264563,0.017531462,,135531472.8
OH,usa,2030,0,101.979193,0.094278723,0,0,0,9.989798496,10394.07315,0,0,0,0,106.141609,1210.014343,0,11938.12138,5893.564871,2220.648957,21.2283218,769.5266654,0,0,196.5795575,943.3075351,0,3136.297238,49925246.74,0,0,0,0,489977.853,0,3081485.74,0,77528687.47,1365390.158,17737332.29,58714.06598,1570001.42,0,259861.8209,1945798.7,0,2.04E-05,0.324262278,0,0,0,0,0.003182385,0,0.020014114,0,0.503545409,0.008868149,0.115203192,0.000381345,0.01019709,0,0.001687791,0.012637877,,153965632.6
OK,usa,2030,0,20.8120802,0,0,0,0,0,3377.800616,0,0,0,0,890.7570326,12046.13608,0,7618.470078,1755.186784,0,0,5792.522222,268.4758346,0,35.4751367,42.14446241,0,0,12550817.56,0,0,0,0,2348596.577,0,44724846.56,0,19643518.38,2406649.118,0,0,5792157.651,0,56428.47262,100044.599,0,0,0.143236469,0,0,0,0,0.026803408,0,0.510423251,0,0.224182066,0.027465934,0,0,0.066103121,0,0.000643991,0.001141761,,87623058.93
OR,usa,2030,0,74.14303571,0,0,0,0,61.60375739,0,0,0,20.2917782,0,6923.082286,4105.495001,0,3493.619843,783.5748195,0,0,46.09875764,0,0,214.9320282,1032.79948,0,27346.06192,0,0,0,151116.1027,0,29276552.76,0,10897087.6,0,13194981.67,823516.2009,0,0,210988.7769,0,287319.3465,2314593.419,0,0.000478216,0,0,0,0.002642652,0,0.511975513,0,0.190563488,0,0.230748052,0.01440129,0,0,0.003689679,0,0.005024515,0.040476594,,57183501.94
PA,usa,2030,0,63.26872381,0,0,0,0,2.601510025,10672.01848,0,0,0,0,832.0669664,4634.095438,0,21208.86459,2064.870537,9462.420384,0,5361.087799,1635.829504,0,826.1449836,159.0042927,0,0,39096294.18,0,0,0,0,2671371.325,0,13163338.73,0,117668676,1331103.626,75580651.33,0,6077655.895,0,1122409.152,280975.0268,0,0,0.152130113,0,0,0,0,0.010394745,0,0.051220717,0,0.457868176,0.005179543,0.294096748,0,0.023649159,0,0.004367479,0.00109332,,256992475.3
