state,scenario,analysis,emissions,MismatchMult
VA,High RE Cost 95 by 2035,v6.2nei_low,95% by 2035,0.2786164460167282
VA,High RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.25887715368240266
VA,High RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.36216648466778373
VA,High RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,0.4249633435968378
VA,High RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.3692190759781886
VA,High RE Cost 95 by 2050,v6.2nei_high,95% by 2050,0.3867481398891601
VA,High RE Cost 95 by 2050,v6.2nei_low,95% by 2050,0.44334976013858574
VA,High RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,0.3929706001431756
VA,High Trans,v6.2jedi_high,NNP,0.34210679681110684
VA,High Trans,v6.2jedi_low,NNP,0.3615777257392753
VA,High Trans,v6.2jedi_mid,NNP,0.34189246834560266
VA,High Trans,v6.2nei_high,NNP,0.368512083974768
VA,High Trans,v6.2nei_low,NNP,0.38574427295986674
VA,High Trans,v6.2nei_mid,NNP,0.36812802421548446
VA,High Trans 95 by 2035,v6.2jedi_high,95% by 2035,0.3334958311061317
VA,High Trans 95 by 2035,v6.2jedi_low,95% by 2035,0.37540654336995516
VA,High Trans 95 by 2035,v6.2jedi_mid,95% by 2035,0.33844728426087234
VA,High Trans 95 by 2035,v6.2nei_high,95% by 2035,0.3607266829756565
VA,High Trans 95 by 2035,v6.2nei_low,95% by 2035,0.39829752841412025
VA,High Trans 95 by 2035,v6.2nei_mid,95% by 2035,0.36501745994448126
VA,High Trans 95 by 2050,v6.2jedi_high,95% by 2050,0.49421342558842124
VA,High Trans 95 by 2050,v6.2jedi_low,95% by 2050,0.5654711056547582
VA,High Trans 95 by 2050,v6.2jedi_mid,95% by 2050,0.5014008350425672
VA,High Trans 95 by 2050,v6.2nei_high,95% by 2050,0.5062810204765754
VA,High Trans 95 by 2050,v6.2nei_low,95% by 2050,0.5707137396256112
VA,High Trans 95 by 2050,v6.2nei_mid,95% by 2050,0.5127068464792447
VA,Low Demand Growth,v6.2jedi_high,NNP,0.30864211153138754
VA,Low Demand Growth,v6.2jedi_low,NNP,0.31964566569322983
VA,Low Demand Growth,v6.2jedi_mid,NNP,0.3072787985140657
VA,Low Demand Growth,v6.2nei_high,NNP,0.33846786075882374
VA,Low Demand Growth,v6.2nei_low,NNP,0.3479919635217856
VA,Low Demand Growth,v6.2nei_mid,NNP,0.33702311840218535
VA,Low Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,0.29751228239727207
VA,Low Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,0.3400967972690963
VA,Low Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,0.30347244352086405
VA,Low Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,0.3284217242659831
VA,Low Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,0.3665431960521408
VA,Low Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,0.33359917539940687
VA,Low Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,0.4476709073334988
VA,Low Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,0.5359653082682987
VA,Low Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,0.45780968434829844
VA,Low Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,0.46428782257228385
VA,Low Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,0.544037700035589
VA,Low Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,0.4733490164011776
VA,Low Everything,v6.2jedi_high,NNP,0.3337732202718996
VA,Low Everything,v6.2jedi_low,NNP,0.37152852814302695
VA,Low Everything,v6.2jedi_mid,NNP,0.33704886691850516
VA,Low Everything,v6.2nei_high,NNP,0.36069761598928146
VA,Low Everything,v6.2nei_low,NNP,0.39460286494471863
VA,Low Everything,v6.2nei_mid,NNP,0.3634865381737852
VA,Low Everything 95 by 2035,v6.2jedi_high,95% by 2035,0.15076110040796376
VA,Low Everything 95 by 2035,v6.2jedi_low,95% by 2035,0.17836524980417537
VA,Low Everything 95 by 2035,v6.2jedi_mid,95% by 2035,0.15495793345305192
VA,Low Everything 95 by 2035,v6.2nei_high,95% by 2035,0.1948268865401795
VA,Low Everything 95 by 2035,v6.2nei_low,95% by 2035,0.2192905077424666
VA,Low Everything 95 by 2035,v6.2nei_mid,95% by 2035,0.19833575452850188
VA,Low Everything 95 by 2050,v6.2jedi_high,95% by 2050,0.415270293091261
VA,Low Everything 95 by 2050,v6.2jedi_low,95% by 2050,0.5024837756523406
VA,Low Everything 95 by 2050,v6.2jedi_mid,95% by 2050,0.4258879075302783
VA,Low Everything 95 by 2050,v6.2nei_high,95% by 2050,0.434566194151976
VA,Low Everything 95 by 2050,v6.2nei_low,95% by 2050,0.5134635494316847
VA,Low Everything 95 by 2050,v6.2nei_mid,95% by 2050,0.4440659211542927
VA,Low NG Price,v6.2jedi_high,NNP,0.33331524625353504
VA,Low NG Price,v6.2jedi_low,NNP,0.35732305235066353
VA,Low NG Price,v6.2jedi_mid,NNP,0.3338529290861076
VA,Low NG Price,v6.2nei_high,NNP,0.36054749350455084
VA,Low NG Price,v6.2nei_low,NNP,0.3820373313432639
VA,Low NG Price,v6.2nei_mid,NNP,0.36086251337049846
VA,Low NG Price 95 by 2035,v6.2jedi_high,95% by 2035,0.4352763685255238
VA,Low NG Price 95 by 2035,v6.2jedi_low,95% by 2035,0.4563383071261231
VA,Low NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,0.436484467917641
VA,Low NG Price 95 by 2035,v6.2nei_high,95% by 2035,0.4529006975820822
VA,Low NG Price 95 by 2035,v6.2nei_low,95% by 2035,0.47181587841869727
VA,Low NG Price 95 by 2035,v6.2nei_mid,95% by 2035,0.45388387964858307
VA,Low NG Price 95 by 2050,v6.2jedi_high,95% by 2050,0.40334503475855743
VA,Low NG Price 95 by 2050,v6.2jedi_low,95% by 2050,0.480787601878338
VA,Low NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,0.41210100622412316
VA,Low NG Price 95 by 2050,v6.2nei_high,95% by 2050,0.42400799952496504
VA,Low NG Price 95 by 2050,v6.2nei_low,95% by 2050,0.49399560311695795
VA,Low NG Price 95 by 2050,v6.2nei_mid,95% by 2050,0.4318106804095
VA,Low Nuclear CCS Cost,v6.2jedi_high,NNP,0.3241727331112341
VA,Low Nuclear CCS Cost,v6.2jedi_low,NNP,0.3389447546696384
VA,Low Nuclear CCS Cost,v6.2jedi_mid,NNP,0.3233809318898026
VA,Low Nuclear CCS Cost,v6.2nei_high,NNP,0.3522561934192685
VA,Low Nuclear CCS Cost,v6.2nei_low,NNP,0.36523708771483976
VA,Low Nuclear CCS Cost,v6.2nei_mid,NNP,0.3513422591993298
VA,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.7017142171073012
VA,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.7067334387628101
VA,Low Nuclear CCS Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.6988414365556767
VA,Low Nuclear CCS Cost 95 by 2035,v6.2nei_high,95% by 2035,0.7716126814706739
VA,Low Nuclear CCS Cost 95 by 2035,v6.2nei_low,95% by 2035,0.7750387023136109
VA,Low Nuclear CCS Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.7685077295624236
VA,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.8079281853391227
VA,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_low,95% by 2050,0.8557570051150085
VA,Low Nuclear CCS Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.8101764854721036
VA,Low Nuclear CCS Cost 95 by 2050,v6.2nei_high,95% by 2050,0.8377431307004359
VA,Low Nuclear CCS Cost 95 by 2050,v6.2nei_low,95% by 2050,0.8806772814106771
VA,Low Nuclear CCS Cost 95 by 2050,v6.2nei_mid,95% by 2050,0.8395718797796805
VA,Low RE Cost,v6.2jedi_high,NNP,0.35221075956443243
VA,Low RE Cost,v6.2jedi_low,NNP,0.3946601321440079
VA,Low RE Cost,v6.2jedi_mid,NNP,0.35601928746390954
VA,Low RE Cost,v6.2nei_high,NNP,0.37760109628867344
VA,Low RE Cost,v6.2nei_low,NNP,0.41570027956429967
VA,Low RE Cost,v6.2nei_mid,NNP,0.3808707415062901
VA,Low RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,0.247039929227229
VA,Low RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,0.27589836379153526
VA,Low RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,0.2513078060401556
VA,Low RE Cost 95 by 2035,v6.2nei_high,95% by 2035,0.2823529146939978
VA,Low RE Cost 95 by 2035,v6.2nei_low,95% by 2035,0.307962578531014
VA,Low RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,0.2859677025446563
VA,Low RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,0.4704923482779856
VA,Low RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,0.5570020574689992
VA,Low RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,0.48060105871294145
VA,Low RE Cost 95 by 2050,v6.2nei_high,95% by 2050,0.4847453865128546
VA,Low RE Cost 95 by 2050,v6.2nei_low,95% by 2050,0.562994769912732
VA,Low RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,0.4938049607286941
VA,Low Trans,v6.2jedi_high,NNP,0.35253744904949613
VA,Low Trans,v6.2jedi_low,NNP,0.3699756193592641
VA,Low Trans,v6.2jedi_mid,NNP,0.3520760457694278
VA,Low Trans,v6.2nei_high,NNP,0.3782027624971663
VA,Low Trans,v6.2nei_low,NNP,0.39373535797218384
VA,Low Trans,v6.2nei_mid,NNP,0.37762134213185883
VA,Low Trans 95 by 2035,v6.2jedi_high,95% by 2035,0.35271792318354234
VA,Low Trans 95 by 2035,v6.2jedi_low,95% by 2035,0.36673511926268176
VA,Low Trans 95 by 2035,v6.2jedi_mid,95% by 2035,0.3526957946124427
VA,Low Trans 95 by 2035,v6.2nei_high,95% by 2035,0.37836600394723646
VA,Low Trans 95 by 2035,v6.2nei_low,95% by 2035,0.3908011786488692
VA,Low Trans 95 by 2035,v6.2nei_mid,95% by 2035,0.37818229153638205
VA,Low Trans 95 by 2050,v6.2jedi_high,95% by 2050,0.507284452390286
VA,Low Trans 95 by 2050,v6.2jedi_low,95% by 2050,0.5389481613452959
VA,Low Trans 95 by 2050,v6.2jedi_mid,95% by 2050,0.508881461262426
VA,Low Trans 95 by 2050,v6.2nei_high,95% by 2050,0.5181736528017384
VA,Low Trans 95 by 2050,v6.2nei_low,95% by 2050,0.5467351185419169
VA,Low Trans 95 by 2050,v6.2nei_mid,95% by 2050,0.5195496497652748
VA,Mid Case,v6.2jedi_high,NNP,0.3195604600888728
VA,Mid Case,v6.2jedi_low,NNP,0.3298457748489643
VA,Mid Case,v6.2jedi_mid,NNP,0.3180850046050643
VA,Mid Case,v6.2nei_high,NNP,0.3480798205902946
VA,Mid Case,v6.2nei_low,NNP,0.35698531194661437
VA,Mid Case,v6.2nei_mid,NNP,0.3465433423824519
VA,Mid Case 95 by 2035,v6.2jedi_high,95% by 2035,0.4040363956955848
VA,Mid Case 95 by 2035,v6.2jedi_low,95% by 2035,0.44497119117814576
VA,Mid Case 95 by 2035,v6.2jedi_mid,95% by 2035,0.4092713741041533
VA,Mid Case 95 by 2035,v6.2nei_high,95% by 2035,0.42457257810374965
VA,Mid Case 95 by 2035,v6.2nei_low,95% by 2035,0.46137855163870894
VA,Mid Case 95 by 2035,v6.2nei_mid,95% by 2035,0.4291702549983122
VA,Mid Case 95 by 2050,v6.2jedi_high,95% by 2050,0.4720472546184476
VA,Mid Case 95 by 2050,v6.2jedi_low,95% by 2050,0.5598179478403149
VA,Mid Case 95 by 2050,v6.2jedi_mid,95% by 2050,0.4821150878204615
VA,Mid Case 95 by 2050,v6.2nei_high,95% by 2050,0.4862228209594835
VA,Mid Case 95 by 2050,v6.2nei_low,95% by 2050,0.5656113689512358
VA,Mid Case 95 by 2050,v6.2nei_mid,95% by 2050,0.49524665438767657
VA,Mid Case Base Flex,v6.2jedi_high,NNP,0.32300017811242576
VA,Mid Case Base Flex,v6.2jedi_low,NNP,0.3300241773396996
VA,Mid Case Base Flex,v6.2jedi_mid,NNP,0.3211618001308795
VA,Mid Case Base Flex,v6.2nei_high,NNP,0.35123254307820356
VA,Mid Case Base Flex,v6.2nei_low,NNP,0.3571455096124804
VA,Mid Case Base Flex,v6.2nei_mid,NNP,0.3493637555730308
VA,Mid Case Base Flex 95 by 2035,v6.2jedi_high,95% by 2035,0.32848449793216755
VA,Mid Case Base Flex 95 by 2035,v6.2jedi_low,95% by 2035,0.3676243845686486
VA,Mid Case Base Flex 95 by 2035,v6.2jedi_mid,95% by 2035,0.33412694563043044
VA,Mid Case Base Flex 95 by 2035,v6.2nei_high,95% by 2035,0.35624529355384055
VA,Mid Case Base Flex 95 by 2035,v6.2nei_low,95% by 2035,0.39129140444961796
VA,Mid Case Base Flex 95 by 2035,v6.2nei_mid,95% by 2035,0.36115781497380134
VA,Mid Case Base Flex 95 by 2050,v6.2jedi_high,95% by 2050,0.4673486074030032
VA,Mid Case Base Flex 95 by 2050,v6.2jedi_low,95% by 2050,0.5556101888231579
VA,Mid Case Base Flex 95 by 2050,v6.2jedi_mid,95% by 2050,0.4775149910979565
VA,Mid Case Base Flex 95 by 2050,v6.2nei_high,95% by 2050,0.48201361443866625
VA,Mid Case Base Flex 95 by 2050,v6.2nei_low,95% by 2050,0.5618197265826348
VA,Mid Case Base Flex 95 by 2050,v6.2nei_mid,95% by 2050,0.4911192285380514
VA,PTC ITC Ext,v6.2jedi_high,NNP,0.3042757071057424
VA,PTC ITC Ext,v6.2jedi_low,NNP,0.3271857720913089
VA,PTC ITC Ext,v6.2jedi_mid,NNP,0.30520426960524344
VA,PTC ITC Ext,v6.2nei_high,NNP,0.3341538701409925
VA,PTC ITC Ext,v6.2nei_low,NNP,0.35445802685527716
VA,PTC ITC Ext,v6.2nei_mid,NNP,0.33478147433533617
VA,PTC ITC Ext 95 by 2035,v6.2jedi_high,95% by 2035,0.4062732013159848
VA,PTC ITC Ext 95 by 2035,v6.2jedi_low,95% by 2035,0.44786844745334803
VA,PTC ITC Ext 95 by 2035,v6.2jedi_mid,95% by 2035,0.4116001221456458
VA,PTC ITC Ext 95 by 2035,v6.2nei_high,95% by 2035,0.4265736517302884
VA,PTC ITC Ext 95 by 2035,v6.2nei_low,95% by 2035,0.46398493557544035
VA,PTC ITC Ext 95 by 2035,v6.2nei_mid,95% by 2035,0.431256715189821
VA,PTC ITC Ext 95 by 2050,v6.2jedi_high,95% by 2050,0.4719031494011851
VA,PTC ITC Ext 95 by 2050,v6.2jedi_low,95% by 2050,0.555130472949165
VA,PTC ITC Ext 95 by 2050,v6.2jedi_mid,95% by 2050,0.481483270885876
VA,PTC ITC Ext 95 by 2050,v6.2nei_high,95% by 2050,0.48603640957489247
VA,PTC ITC Ext 95 by 2050,v6.2nei_low,95% by 2050,0.5613191181368523
VA,PTC ITC Ext 95 by 2050,v6.2nei_mid,95% by 2050,0.4946189193963048
VA,Reduced RE Resource,v6.2jedi_high,NNP,0.33029007013824363
VA,Reduced RE Resource,v6.2jedi_low,NNP,0.32743736224566783
VA,Reduced RE Resource,v6.2jedi_mid,NNP,0.3263397152289316
VA,Reduced RE Resource,v6.2nei_high,NNP,0.35804479054953414
VA,Reduced RE Resource,v6.2nei_low,NNP,0.35518386063730745
VA,Reduced RE Resource,v6.2nei_mid,NNP,0.35429189098073
VA,Reduced RE Resource 95 by 2035,v6.2jedi_high,95% by 2035,0.30145869101295
VA,Reduced RE Resource 95 by 2035,v6.2jedi_low,95% by 2035,0.2982393154050072
VA,Reduced RE Resource 95 by 2035,v6.2jedi_mid,95% by 2035,0.297987157195869
VA,Reduced RE Resource 95 by 2035,v6.2nei_high,95% by 2035,0.33199562364550406
VA,Reduced RE Resource 95 by 2035,v6.2nei_low,95% by 2035,0.3287748212623371
VA,Reduced RE Resource 95 by 2035,v6.2nei_mid,95% by 2035,0.3286584428729793
VA,Reduced RE Resource 95 by 2050,v6.2jedi_high,95% by 2050,0.36537154394416504
VA,Reduced RE Resource 95 by 2050,v6.2jedi_low,95% by 2050,0.36837577254113674
VA,Reduced RE Resource 95 by 2050,v6.2jedi_mid,95% by 2050,0.3621625750674051
VA,Reduced RE Resource 95 by 2050,v6.2nei_high,95% by 2050,0.38978069478865107
VA,Reduced RE Resource 95 by 2050,v6.2nei_low,95% by 2050,0.39225719234988826
VA,Reduced RE Resource 95 by 2050,v6.2nei_mid,95% by 2050,0.3867202492994748
VT,Electrification,v6.2jedi_high,NNP,2.2540037752588593
VT,Electrification,v6.2jedi_low,NNP,2.6334460223958827
VT,Electrification,v6.2jedi_mid,NNP,2.3277601232883636
VT,Electrification,v6.2nei_high,NNP,2.2540037752588593
VT,Electrification,v6.2nei_low,NNP,2.6334460223958827
VT,Electrification,v6.2nei_mid,NNP,2.3277601232883636
VT,Electrification 95 by 2035,v6.2jedi_high,95% by 2035,2.9769397578238923
VT,Electrification 95 by 2035,v6.2jedi_low,95% by 2035,3.412989878691234
VT,Electrification 95 by 2035,v6.2jedi_mid,95% by 2035,3.0928873075381094
VT,Electrification 95 by 2035,v6.2nei_high,95% by 2035,2.9769397578238923
VT,Electrification 95 by 2035,v6.2nei_low,95% by 2035,3.412989878691234
VT,Electrification 95 by 2035,v6.2nei_mid,95% by 2035,3.0928873075381094
VT,Electrification 95 by 2050,v6.2jedi_high,95% by 2050,7.18875783018397
VT,Electrification 95 by 2050,v6.2jedi_low,95% by 2050,7.793696756070921
VT,Electrification 95 by 2050,v6.2jedi_mid,95% by 2050,7.309785056217332
VT,Electrification 95 by 2050,v6.2nei_high,95% by 2050,7.18875783018397
VT,Electrification 95 by 2050,v6.2nei_low,95% by 2050,7.793696756070921
VT,Electrification 95 by 2050,v6.2nei_mid,95% by 2050,7.309785056217332
VT,Electrification EnhancedFlex,v6.2jedi_high,NNP,1.7817206400556183
VT,Electrification EnhancedFlex,v6.2jedi_low,NNP,2.012644703463735
VT,Electrification EnhancedFlex,v6.2jedi_mid,NNP,1.8314330881681962
VT,Electrification EnhancedFlex,v6.2nei_high,NNP,1.7817206400556187
VT,Electrification EnhancedFlex,v6.2nei_low,NNP,2.012644703463735
VT,Electrification EnhancedFlex,v6.2nei_mid,NNP,1.8314330881681962
VT,Electrification EnhancedFlex 95 by 2035,v6.2jedi_high,95% by 2035,3.4287195003408857
VT,Electrification EnhancedFlex 95 by 2035,v6.2jedi_low,95% by 2035,3.9074397826152296
VT,Electrification EnhancedFlex 95 by 2035,v6.2jedi_mid,95% by 2035,3.570807531489439
VT,Electrification EnhancedFlex 95 by 2035,v6.2nei_high,95% by 2035,3.4287195003408866
VT,Electrification EnhancedFlex 95 by 2035,v6.2nei_low,95% by 2035,3.9074397826152287
VT,Electrification EnhancedFlex 95 by 2035,v6.2nei_mid,95% by 2035,3.570807531489439
VT,Electrification EnhancedFlex 95 by 2050,v6.2jedi_high,95% by 2050,4.790324131604635
VT,Electrification EnhancedFlex 95 by 2050,v6.2jedi_low,95% by 2050,5.623858706833201
VT,Electrification EnhancedFlex 95 by 2050,v6.2jedi_mid,95% by 2050,4.946836630004968
VT,Electrification EnhancedFlex 95 by 2050,v6.2nei_high,95% by 2050,4.790324131604636
VT,Electrification EnhancedFlex 95 by 2050,v6.2nei_low,95% by 2050,5.623858706833201
VT,Electrification EnhancedFlex 95 by 2050,v6.2nei_mid,95% by 2050,4.946836630004968
VT,High Demand Growth,v6.2jedi_high,NNP,1.8413828858824695
VT,High Demand Growth,v6.2jedi_low,NNP,2.157494955704406
VT,High Demand Growth,v6.2jedi_mid,NNP,1.8883471346273595
VT,High Demand Growth,v6.2nei_high,NNP,1.8413828858824695
VT,High Demand Growth,v6.2nei_low,NNP,2.157494955704406
VT,High Demand Growth,v6.2nei_mid,NNP,1.8883471346273595
VT,High Demand Growth 95 by 2035,v6.2jedi_high,95% by 2035,4.342252962479132
VT,High Demand Growth 95 by 2035,v6.2jedi_low,95% by 2035,4.610444567528178
VT,High Demand Growth 95 by 2035,v6.2jedi_mid,95% by 2035,4.409021961200752
VT,High Demand Growth 95 by 2035,v6.2nei_high,95% by 2035,4.342252962479132
VT,High Demand Growth 95 by 2035,v6.2nei_low,95% by 2035,4.610444567528178
VT,High Demand Growth 95 by 2035,v6.2nei_mid,95% by 2035,4.409021961200752
VT,High Demand Growth 95 by 2050,v6.2jedi_high,95% by 2050,5.309789199173327
VT,High Demand Growth 95 by 2050,v6.2jedi_low,95% by 2050,5.928526457743351
VT,High Demand Growth 95 by 2050,v6.2jedi_mid,95% by 2050,5.416941432656537
VT,High Demand Growth 95 by 2050,v6.2nei_high,95% by 2050,5.309789199173327
VT,High Demand Growth 95 by 2050,v6.2nei_low,95% by 2050,5.928526457743351
VT,High Demand Growth 95 by 2050,v6.2nei_mid,95% by 2050,5.416941432656537
VT,High NG Price,v6.2jedi_high,NNP,2.0924067176501002
VT,High NG Price,v6.2jedi_low,NNP,2.421775048559744
VT,High NG Price,v6.2jedi_mid,NNP,2.136475779715482
VT,High NG Price,v6.2nei_high,NNP,2.0924067176501002
VT,High NG Price,v6.2nei_low,NNP,2.421775048559744
VT,High NG Price,v6.2nei_mid,NNP,2.136475779715482
VT,High NG Price 95 by 2035,v6.2jedi_high,95% by 2035,1.0070434101448342
VT,High NG Price 95 by 2035,v6.2jedi_low,95% by 2035,0.9473502333944089
VT,High NG Price 95 by 2035,v6.2jedi_mid,95% by 2035,1.0139038853044522
VT,High NG Price 95 by 2035,v6.2nei_high,95% by 2035,1.0070434101448342
VT,High NG Price 95 by 2035,v6.2nei_low,95% by 2035,0.9473502333944089
VT,High NG Price 95 by 2035,v6.2nei_mid,95% by 2035,1.0139038853044522
VT,High NG Price 95 by 2050,v6.2jedi_high,95% by 2050,1.7748261643970407
VT,High NG Price 95 by 2050,v6.2jedi_low,95% by 2050,2.002085022837484
VT,High NG Price 95 by 2050,v6.2jedi_mid,95% by 2050,1.8081269843882888
VT,High NG Price 95 by 2050,v6.2nei_high,95% by 2050,1.7748261643970407
VT,High NG Price 95 by 2050,v6.2nei_low,95% by 2050,2.002085022837484
VT,High NG Price 95 by 2050,v6.2nei_mid,95% by 2050,1.8081269843882888
VT,High RE Cost,v6.2jedi_high,NNP,0.7083104260582997
VT,High RE Cost,v6.2jedi_low,NNP,0.6962945118629952
VT,High RE Cost,v6.2jedi_mid,NNP,0.7054364077127346
VT,High RE Cost,v6.2nei_high,NNP,0.7083104260582997
VT,High RE Cost,v6.2nei_low,NNP,0.6962945118629952
VT,High RE Cost,v6.2nei_mid,NNP,0.7054364077127346
VT,High RE Cost 95 by 2035,v6.2jedi_high,95% by 2035,2.527089071504336
VT,High RE Cost 95 by 2035,v6.2jedi_low,95% by 2035,2.7658364687974566
VT,High RE Cost 95 by 2035,v6.2jedi_mid,95% by 2035,2.6295885098509673
VT,High RE Cost 95 by 2035,v6.2nei_high,95% by 2035,2.527089071504336
VT,High RE Cost 95 by 2035,v6.2nei_low,95% by 2035,2.7658364687974566
VT,High RE Cost 95 by 2035,v6.2nei_mid,95% by 2035,2.6295885098509673
VT,High RE Cost 95 by 2050,v6.2jedi_high,95% by 2050,4.533166493392252
VT,High RE Cost 95 by 2050,v6.2jedi_low,95% by 2050,5.543096436034614
VT,High RE Cost 95 by 2050,v6.2jedi_mid,95% by 2050,4.7362811000696174
VT,High RE Cost 95 by 2050,v6.2nei_high,95% by 2050,4.533166493392252
VT,High RE Cost 95 by 2050,v6.2nei_low,95% by 2050,5.543096436034614
VT,High RE Cost 95 by 2050,v6.2nei_mid,95% by 2050,4.7362811000696174
VT,High Trans,v6.2jedi_high,NNP,1.003960852916425
VT,High Trans,v6.2jedi_low,NNP,1.0541429800045492
VT,High Trans,v6.2jedi_mid,NNP,1.0109576454043068
VT,High Trans,v6.2nei_high,NNP,1.0039608529164248
VT,High Trans,v6.2nei_low,NNP,1.0541429800045492
VT,High Trans,v6.2nei_mid,NNP,1.0109576454043068
VT,High Trans 95 by 2035,v6.2jedi_high,95% by 2035,2.8046708847677757
VT,High Trans 95 by 2035,v6.2jedi_low,95% by 2035,3.1900106043882337
VT,High Trans 95 by 2035,v6.2jedi_mid,95% by 2035,2.9044283958648096
VT,High Trans 95 by 2035,v6.2nei_high,95% by 2035,2.8046708847677757
VT,High Trans 95 by 2035,v6.2nei_low,95% by 2035,3.1900106043882337
VT,High Trans 95 by 2035,v6.2nei_mid,95% by 2035,2.9044283958648096
VT,High Trans 95 by 2050,v6.2jedi_high,95% by 2050,4.358818265145764
VT,High Trans 95 by 2050,v6.2jedi_low,95% by 2050,5.389586886675311
VT,High Trans 95 by 2050,v6.2jedi_mid,95% by 2050,4.526813359855194
VT,High Trans 95 by 2050,v6.2nei_high,95% by 2050,4.358818265145764
VT,High Trans 95 by 2050,v6.2nei_low,95% by 2050,5.389586886675311
VT,High Trans 95 by 2050,v6.2nei_mid,95% by 2050,4.526813359855193
